Student_ID,Age,Gender,GPA,Attendance,Assignment_Completion,Exam_Performance,Engagement_Score,Participation_Score,Behavioral_Score,Previous_Academic_Performance,Course_Satisfaction,Failed_Subjects,Assignments_Missed,LMS_Activity,Churn
STU0740,21,Female,6.01,53.6,67.1,49.8,65.3,70.7,87.0,4.94,8.0,1,1,96.2,0
STU0741,22,Male,7.31,87.3,92.6,76.1,42.2,73.6,81.7,8.39,7.5,1,2,52.3,0
STU0742,21,Male,6.82,53.5,49.9,58.0,59.4,63.0,100.0,7.81,8.8,0,2,66.9,0
STU0743,22,Female,6.03,73.2,26.9,45.8,62.6,98.7,100.0,4.29,9.2,0,2,67.1,0
STU0744,22,Female,7.39,83.7,84.1,75.8,61.6,36.9,73.2,7.07,7.5,2,3,69.3,0
STU0745,23,Male,8.97,80.4,78.9,77.4,58.1,67.7,20.0,10.0,7.5,1,2,71.3,0
STU0746,20,Female,6.57,83.5,57.6,54.0,48.3,66.2,90.6,6.24,7.4,0,2,88.9,0
STU0747,24,Male,7.66,80.9,59.2,70.4,100.0,80.5,63.9,7.32,7.8,1,5,55.1,0
STU0748,23,Female,5.25,94.6,59.5,55.0,100.0,49.0,60.0,5.05,7.1,3,2,53.1,0
STU0749,25,Male,5.65,65.6,76.8,74.7,47.1,31.9,66.0,4.87,7.0,0,2,94.7,0
STU0750,23,Male,7.37,69.2,65.0,74.6,96.5,68.0,65.3,6.18,9.0,0,3,60.7,0
STU0751,19,Female,8.58,68.0,82.9,88.8,60.8,70.3,81.2,9.32,9.6,0,1,44.7,0
STU0752,19,Male,7.23,88.8,29.3,60.0,70.3,93.3,48.6,5.94,4.4,0,3,60.3,0
STU0753,24,Female,6.42,89.7,61.3,47.5,66.9,40.9,55.8,6.59,7.0,0,1,63.4,0
STU0754,21,Female,6.8,83.9,57.0,61.8,56.1,86.9,77.1,7.42,5.8,0,2,100.0,0
STU0755,20,Female,5.3,93.4,70.9,48.8,85.7,100.0,81.3,4.28,6.5,1,2,88.5,1
STU0756,24,Male,7.53,62.7,66.4,57.0,70.3,57.8,81.6,6.88,7.7,3,2,93.0,0
STU0757,22,Male,7.86,99.7,87.8,69.0,59.4,40.5,60.2,8.71,8.1,0,2,86.4,0
STU0758,18,Male,6.26,97.8,45.3,60.3,44.5,57.3,57.3,6.63,6.8,0,5,88.9,0
STU0759,20,Other,6.24,87.6,75.7,59.8,51.9,65.3,64.4,5.81,3.7,0,3,56.2,0
STU0760,20,Female,7.12,100.0,83.9,69.1,38.5,75.7,75.6,7.96,5.4,0,0,66.0,0
STU0761,22,Female,6.28,56.5,100.0,59.4,68.2,53.8,94.3,7.12,8.5,1,1,50.2,0
STU0762,22,Female,6.72,71.2,67.3,55.4,46.5,94.5,41.3,6.91,2.3,2,1,65.8,1
STU0763,17,Female,9.32,68.4,80.2,78.7,63.2,43.8,68.7,8.69,9.0,0,0,83.7,0
STU0764,24,Female,6.5,87.4,46.1,46.5,92.7,32.0,52.0,6.21,7.9,1,2,72.7,1
STU0765,22,Male,6.37,64.3,36.7,75.2,89.6,86.0,47.2,6.57,9.2,1,4,96.2,0
STU0766,19,Female,6.02,87.8,88.5,54.3,67.4,21.8,86.5,5.89,6.7,1,3,47.2,0
STU0767,25,Male,7.69,95.8,74.9,67.0,66.4,61.1,80.2,8.35,3.5,0,0,80.0,0
STU0768,18,Female,6.58,87.0,93.9,49.9,100.0,100.0,78.7,5.51,7.7,1,1,45.0,0
STU0769,24,Female,6.02,81.7,53.0,83.5,77.4,64.8,85.8,4.97,9.2,0,3,71.9,0
STU0770,19,Female,8.39,65.2,83.3,64.8,62.1,43.7,64.8,8.52,8.6,0,3,84.8,0
STU0771,21,Male,8.5,67.0,100.0,72.2,42.3,63.9,65.5,8.16,5.9,0,2,65.7,0
STU0772,22,Male,6.08,94.2,81.7,58.9,75.1,64.0,100.0,5.64,7.1,1,1,81.0,0
STU0773,22,Male,4.56,88.1,79.4,47.0,82.9,68.1,68.3,3.32,6.1,1,1,50.8,1
STU0774,20,Male,8.01,77.5,75.1,81.7,56.6,77.6,83.0,8.02,5.6,0,0,36.7,0
STU0775,19,Male,5.98,72.6,49.9,71.9,73.2,45.3,72.1,5.94,8.6,0,3,81.1,0
STU0776,20,Female,7.75,51.7,96.7,74.8,61.5,97.1,44.3,8.21,5.0,2,2,100.0,0
STU0777,17,Female,4.44,64.1,65.2,29.4,64.7,69.7,41.3,4.49,5.5,0,2,50.1,0
STU0778,20,Male,7.87,100.0,83.1,68.3,23.2,78.8,63.3,7.78,5.1,1,3,94.4,0
STU0779,17,Male,5.35,61.4,50.0,51.2,64.0,53.1,87.8,6.17,4.5,1,1,70.9,0
STU0780,17,Male,7.68,80.5,56.1,89.8,85.4,89.4,83.8,6.76,7.2,1,1,43.3,0
STU0781,22,Female,6.82,91.1,98.0,47.4,56.6,60.1,85.7,7.2,9.0,0,3,47.4,0
STU0782,21,Female,5.66,61.7,69.4,63.0,68.9,70.3,57.2,4.49,6.7,1,3,70.3,0
STU0783,20,Female,6.31,80.4,98.3,58.6,54.4,47.3,96.2,5.72,4.4,0,3,61.9,0
STU0784,19,Female,7.62,90.2,73.7,77.0,74.5,46.1,57.5,6.77,8.4,3,1,43.7,0
STU0785,17,Other,6.93,78.2,45.5,61.4,64.1,78.1,75.2,7.48,9.9,0,0,36.1,0
STU0786,22,Female,7.5,100.0,89.3,59.1,51.1,56.6,71.8,7.45,5.9,2,3,53.1,0
STU0787,18,Male,9.17,56.3,65.6,90.0,92.0,48.8,69.4,9.16,6.2,0,2,73.9,0
STU0788,24,Female,4.92,91.8,86.2,50.8,84.7,52.8,92.1,4.15,7.9,0,2,69.9,1
STU0789,21,Male,8.74,75.8,75.4,88.4,57.1,78.3,61.4,8.53,9.8,2,3,60.0,0
STU0790,23,Female,6.93,88.0,50.3,62.2,77.0,53.0,51.8,6.4,6.1,0,2,74.0,0
STU0791,18,Male,5.72,83.7,77.6,45.5,77.7,62.8,72.3,5.99,4.7,0,6,90.8,0
STU0792,24,Female,5.2,68.5,100.0,31.2,79.6,65.3,66.0,4.51,8.1,0,1,77.9,0
STU0793,18,Female,6.57,81.0,82.9,67.3,37.5,28.6,100.0,7.5,8.4,0,3,67.6,0
STU0794,20,Female,7.91,53.8,74.1,75.4,86.1,37.0,82.1,6.74,7.0,0,3,88.6,0
STU0795,17,Female,6.65,85.8,92.2,50.2,57.7,71.4,65.9,6.09,6.1,1,1,50.8,0
STU0796,21,Male,8.61,81.9,78.4,72.1,61.6,51.0,56.2,9.78,8.7,1,1,65.5,0
STU0797,25,Male,5.06,86.3,78.4,40.9,100.0,85.1,43.8,4.76,7.9,1,1,66.0,0
STU0798,17,Male,6.79,91.8,57.5,46.3,73.4,83.4,56.6,5.87,5.7,3,1,45.3,0
STU0799,25,Male,5.3,82.8,78.7,39.5,61.0,78.7,73.7,5.45,7.1,0,3,61.6,0
STU0800,24,Female,7.24,79.9,91.6,53.8,28.3,99.6,93.4,6.91,4.7,3,2,28.5,0
STU0801,22,Male,7.86,66.5,61.6,66.6,93.0,63.4,88.8,7.27,8.2,1,2,100.0,0
STU0802,23,Other,6.3,68.7,97.8,49.3,43.8,77.3,75.4,5.53,6.6,0,0,51.3,0
STU0803,19,Female,3.67,93.4,73.5,20.0,49.9,53.9,67.2,5.61,6.3,0,1,100.0,0
STU0804,17,Female,7.04,96.7,60.8,83.6,62.0,100.0,76.0,6.86,6.9,0,5,70.8,0
STU0805,21,Male,7.32,74.9,91.0,78.4,93.5,100.0,64.2,5.97,7.1,3,0,81.3,0
STU0806,18,Female,7.29,78.6,70.4,57.8,81.9,65.2,97.8,8.34,8.5,1,2,60.2,0
STU0807,21,Female,8.28,66.2,87.2,77.2,65.2,72.3,69.2,8.71,8.0,0,5,74.2,0
STU0808,24,Female,5.51,93.2,70.3,53.8,73.5,90.8,70.7,4.97,6.7,2,1,83.0,1
STU0809,25,Female,7.62,86.7,74.0,80.5,57.2,62.2,38.8,6.97,8.3,1,1,83.3,0
STU0810,18,Female,8.23,100.0,82.9,65.9,70.5,52.5,69.1,8.7,7.7,0,2,85.5,0
STU0811,19,Male,4.67,66.6,79.7,53.0,69.3,81.6,84.5,4.5,6.3,0,1,62.6,0
STU0812,19,Female,7.18,73.1,43.1,59.1,85.4,66.5,56.0,5.83,6.8,1,0,60.4,0
STU0813,17,Male,6.19,81.0,57.1,42.4,85.4,68.5,60.7,7.44,6.7,1,3,38.1,0
STU0814,24,Male,6.7,86.4,89.9,67.5,76.9,49.1,83.9,6.4,7.9,0,0,80.5,0
STU0815,22,Male,7.22,75.2,72.9,77.9,61.5,32.4,49.9,8.27,6.4,1,1,91.6,0
STU0816,24,Male,6.22,66.7,66.6,81.9,81.4,69.5,87.9,7.11,6.3,1,2,100.0,0
STU0817,25,Male,5.99,89.5,53.3,41.9,66.3,82.2,64.0,5.29,10.0,0,2,76.1,0
STU0818,21,Male,6.84,87.4,57.7,68.5,48.5,60.7,66.2,7.56,8.6,1,0,54.7,0
STU0819,19,Female,5.5,66.1,42.7,45.4,60.7,92.3,55.1,5.04,5.7,2,3,36.1,0
STU0820,21,Female,5.5,95.6,73.4,57.3,69.5,51.6,77.7,4.19,8.0,1,2,90.8,0
STU0821,21,Female,7.62,93.2,65.4,53.9,84.4,45.0,100.0,7.32,7.2,0,0,34.1,0
STU0822,21,Male,5.42,79.7,59.5,36.2,64.7,63.7,83.7,5.7,7.7,0,3,63.2,0
STU0823,19,Male,7.6,79.0,73.9,60.6,46.2,63.4,59.0,7.28,7.2,0,3,65.5,0
STU0824,20,Female,7.36,85.2,80.8,67.0,69.0,79.6,89.0,7.15,9.0,1,2,68.6,0
STU0825,25,Male,4.73,66.8,100.0,36.2,70.0,50.3,67.2,5.53,7.6,1,4,70.7,0
STU0826,25,Male,5.99,78.4,50.8,60.5,71.3,91.0,92.6,6.06,6.9,1,1,72.8,1
STU0827,18,Female,8.23,50.0,93.6,84.3,84.6,100.0,84.1,7.64,8.8,1,2,21.7,0
STU0828,24,Male,5.62,89.4,90.6,56.6,86.3,64.3,27.9,6.11,7.4,2,3,70.3,0
STU0829,24,Female,6.24,57.7,62.5,72.3,57.3,88.7,56.9,6.38,7.2,1,2,25.4,0
STU0830,23,Female,7.35,97.5,78.3,70.3,56.9,44.9,86.2,5.58,7.5,1,4,84.6,0
STU0831,24,Male,7.74,73.7,67.7,57.5,49.3,85.4,74.3,8.04,6.8,1,1,58.9,0
STU0832,19,Male,6.5,75.2,78.0,72.1,80.6,84.9,56.6,6.77,7.0,2,1,26.9,0
STU0833,22,Female,6.08,69.8,99.1,48.7,94.1,81.4,62.5,6.09,6.0,0,5,53.7,0
STU0834,17,Male,8.51,74.3,84.7,85.7,62.3,64.7,43.4,9.13,5.7,3,3,58.6,1
STU0835,23,Male,8.89,96.4,83.1,95.7,63.7,8.9,70.7,8.42,5.3,1,2,93.8,0
STU0836,17,Other,7.97,45.7,68.1,76.3,94.4,52.8,100.0,8.21,4.6,1,5,73.9,0
STU0837,25,Male,6.9,94.6,51.3,47.1,77.1,53.1,84.1,5.8,5.5,1,4,76.9,1
STU0838,17,Female,5.83,82.4,71.7,43.3,75.9,46.4,100.0,6.11,6.7,0,4,93.6,0
STU0839,17,Other,5.8,62.3,94.3,65.4,46.6,67.3,85.2,7.17,7.2,1,5,68.1,0
STU0840,23,Male,7.43,64.0,50.6,65.2,80.2,57.0,87.4,6.73,6.5,0,3,85.1,0
STU0841,18,Male,7.3,99.8,58.1,66.5,51.3,49.3,100.0,6.77,3.0,1,3,83.7,0
STU0842,21,Male,8.48,65.7,77.0,83.9,47.6,44.9,77.7,7.98,9.7,0,1,44.3,0
STU0843,24,Male,7.58,63.0,59.2,75.2,61.8,51.4,69.2,7.67,8.8,0,5,99.5,0
STU0844,24,Male,5.0,92.8,62.3,47.8,57.5,86.3,87.5,4.26,7.8,1,8,41.6,0
STU0845,19,Female,8.06,82.4,68.2,70.5,64.0,52.4,93.8,8.35,10.0,1,0,88.3,0
STU0846,23,Male,5.6,65.8,53.2,47.3,42.1,55.2,64.8,6.19,5.3,0,2,39.7,1
STU0847,19,Female,6.34,80.8,59.4,65.6,85.3,56.3,61.2,6.71,10.0,1,0,82.0,0
STU0848,22,Other,7.1,64.7,86.3,69.4,88.3,71.4,74.1,5.86,5.4,1,0,100.0,1
STU0849,22,Female,9.19,92.3,54.1,80.1,32.9,73.7,84.5,9.89,7.4,0,2,65.7,0
STU0850,19,Female,10.0,91.8,49.4,100.0,85.6,7.2,84.0,10.0,4.8,2,0,64.9,0
STU0851,23,Male,7.53,84.9,64.9,66.5,53.4,84.4,50.6,8.11,7.0,1,2,82.2,0
STU0852,19,Female,6.58,82.7,86.7,50.7,83.4,92.3,100.0,6.84,7.7,2,2,63.4,0
STU0853,24,Female,7.44,100.0,71.8,59.4,66.8,45.0,62.4,7.59,6.7,0,3,100.0,0
STU0854,20,Male,7.87,78.0,67.6,61.0,68.5,46.5,68.0,8.59,8.2,0,1,73.8,0
STU0855,17,Male,6.42,62.6,75.7,55.1,64.7,56.4,58.5,7.77,7.2,0,1,63.6,0
STU0856,20,Female,8.95,83.8,47.1,92.9,89.8,50.6,100.0,8.28,6.1,0,0,59.2,0
STU0857,23,Male,7.08,100.0,82.9,55.7,45.7,69.3,75.6,7.83,6.0,2,4,51.3,0
STU0858,20,Male,7.4,64.8,81.1,68.5,78.9,28.0,59.2,7.34,8.4,1,1,57.4,0
STU0859,22,Male,7.6,73.3,68.5,61.8,87.8,43.8,85.0,7.51,5.9,1,1,63.0,0
STU0860,25,Male,7.31,83.4,91.1,63.2,80.9,94.2,83.5,6.23,8.6,1,2,60.2,0
STU0861,17,Female,7.81,77.3,57.0,55.2,100.0,47.4,69.2,7.61,9.1,0,0,56.8,0
STU0862,21,Female,6.06,65.2,93.0,52.3,58.5,88.6,84.6,5.36,4.2,0,2,100.0,0
STU0863,23,Female,6.13,92.6,77.5,53.2,85.2,71.8,59.6,5.81,8.9,0,2,49.4,0
STU0864,17,Male,5.48,100.0,69.6,54.7,66.1,30.6,64.6,4.71,10.0,0,2,72.9,1
STU0865,20,Male,7.33,80.5,74.7,68.2,90.2,77.1,41.8,7.02,7.4,1,0,81.9,0
STU0866,22,Female,7.73,66.2,73.3,57.6,67.9,62.8,52.1,7.45,8.0,1,4,82.6,0
STU0867,18,Male,7.35,57.9,94.5,77.0,61.0,56.3,99.1,7.42,8.8,2,5,68.8,0
STU0868,21,Male,8.81,81.4,57.8,81.4,91.5,69.7,96.6,7.68,6.5,0,2,65.2,0
STU0869,17,Female,6.79,92.4,62.8,63.1,59.2,74.0,73.0,5.78,7.3,1,1,79.0,0
STU0870,22,Male,7.6,84.2,91.6,68.3,42.6,78.4,96.9,7.85,4.8,0,1,75.3,0
STU0871,22,Female,5.49,78.0,65.5,44.2,58.7,87.4,69.6,4.93,7.2,0,2,64.8,0
STU0872,20,Male,6.34,70.3,89.4,59.2,79.1,72.8,68.3,7.09,7.8,2,1,38.8,1
STU0873,24,Male,7.63,63.8,100.0,73.4,93.1,38.9,72.8,7.79,7.9,1,2,60.6,0
STU0874,20,Male,7.82,88.9,68.6,52.9,70.0,56.0,70.1,8.24,8.8,2,3,47.1,0
STU0875,24,Other,6.45,89.9,85.9,52.7,91.7,100.0,68.8,7.44,5.7,0,2,56.7,0
STU0876,24,Female,6.71,57.9,56.5,57.8,43.6,78.8,89.2,6.49,6.1,1,2,70.7,0
STU0877,21,Female,4.98,98.7,87.1,47.4,60.0,100.0,74.3,4.58,10.0,0,1,77.2,0
STU0878,20,Female,6.37,85.5,78.2,69.3,62.8,91.5,82.7,6.98,6.7,0,5,100.0,0
STU0879,18,Male,7.87,96.2,82.6,63.1,65.9,69.6,87.5,8.23,7.3,2,0,59.3,0
STU0880,19,Female,7.49,60.6,64.7,62.4,69.5,70.7,77.8,7.36,6.9,2,3,85.5,0
STU0881,19,Male,7.4,60.2,48.4,61.5,80.4,64.3,57.4,8.37,5.6,0,0,76.1,0
STU0882,20,Female,6.86,76.1,83.1,53.7,60.0,32.0,51.7,6.71,9.8,0,2,95.9,0
STU0883,20,Male,6.81,84.5,42.0,57.8,70.5,65.3,74.2,6.83,6.1,0,3,81.5,0
STU0884,21,Female,6.01,100.0,69.9,61.8,67.2,88.0,69.4,6.02,5.1,0,2,49.8,0
STU0885,20,Male,7.64,87.2,90.1,58.2,51.3,53.6,73.3,6.99,6.2,1,2,35.5,0
STU0886,24,Male,7.31,74.8,78.1,70.1,66.0,72.8,71.8,7.36,3.6,1,2,76.2,0
STU0887,22,Female,7.39,64.7,100.0,49.5,65.4,81.2,100.0,8.37,5.9,0,3,59.4,0
STU0888,22,Male,6.17,94.0,91.4,49.9,65.0,47.7,52.0,6.48,5.4,1,2,50.4,0
STU0889,24,Male,4.22,65.5,64.5,34.7,68.6,56.4,42.2,4.24,8.0,0,0,44.6,0
STU0890,23,Male,8.12,99.2,75.4,89.8,69.4,45.7,77.0,8.01,5.9,1,1,73.2,0
STU0891,24,Male,6.23,74.3,74.2,53.3,60.2,49.4,66.4,6.46,8.5,1,4,100.0,0
STU0892,18,Female,5.76,98.7,49.7,29.8,90.9,40.5,76.7,6.28,9.4,0,2,61.8,0
STU0893,25,Female,7.63,86.8,60.0,48.7,46.9,47.9,80.8,8.06,8.3,2,2,81.8,1
STU0894,17,Female,6.33,76.2,66.0,57.3,55.0,92.0,91.3,6.1,6.6,0,1,68.0,0
STU0895,24,Female,8.07,71.2,42.4,78.8,100.0,47.6,49.4,8.3,7.2,1,1,44.2,0
STU0896,20,Male,7.54,73.6,75.8,71.6,49.3,67.4,63.6,7.88,4.4,0,2,84.7,0
STU0897,20,Female,7.62,83.6,71.0,70.3,43.6,55.4,78.4,6.91,6.8,1,1,48.1,0
STU0898,21,Male,5.16,79.0,48.2,58.1,81.2,87.4,83.6,5.28,5.5,0,1,70.4,0
STU0899,24,Male,8.25,70.3,81.5,68.9,30.6,89.9,100.0,6.74,8.2,2,3,63.2,0
STU0900,21,Female,7.11,75.8,86.5,72.9,63.8,81.4,86.3,7.45,10.0,1,3,87.9,0
STU0901,24,Male,6.36,79.0,78.6,40.9,100.0,70.8,71.1,6.82,7.8,1,1,48.8,1
STU0902,17,Female,6.97,50.3,69.8,53.7,40.2,60.6,58.6,7.49,3.6,0,3,77.8,1
STU0903,25,Male,4.67,84.0,84.5,24.0,32.3,42.4,63.5,4.39,6.4,0,3,53.2,0
STU0904,22,Female,7.29,65.3,85.9,62.9,41.0,100.0,63.1,7.51,7.2,4,2,59.8,0
STU0905,19,Female,5.56,63.0,79.9,49.6,84.2,50.6,81.8,6.56,7.1,0,1,5.0,0
STU0906,24,Female,5.18,56.1,61.8,47.8,88.2,77.6,75.9,6.17,5.8,2,3,100.0,1
STU0907,25,Female,4.97,54.7,79.4,45.3,58.8,85.1,52.1,4.95,7.4,0,2,81.0,0
STU0908,22,Female,8.14,60.4,94.1,64.0,80.3,54.4,65.5,8.24,4.9,1,2,54.7,0
STU0909,23,Male,6.04,68.8,65.5,52.5,93.0,84.7,85.2,6.82,5.4,0,2,47.5,0
STU0910,17,Female,8.64,100.0,100.0,62.8,100.0,79.5,77.3,7.59,8.1,1,3,60.1,0
STU0911,21,Male,6.16,71.2,66.6,69.1,63.6,97.8,80.5,5.93,5.3,0,1,84.3,0
STU0912,21,Female,4.75,80.3,75.5,39.7,26.6,56.1,77.7,5.68,7.9,1,3,32.2,1
STU0913,20,Female,5.46,83.2,64.2,44.3,53.2,40.6,96.4,6.14,4.7,0,1,67.2,0
STU0914,22,Female,8.28,79.7,78.6,90.4,60.3,55.4,75.5,8.54,10.0,0,5,100.0,0
STU0915,23,Male,6.61,77.0,47.1,47.1,63.3,69.0,66.2,5.56,5.7,4,2,47.3,0
STU0916,25,Male,6.14,62.5,66.3,44.0,64.6,66.1,58.3,6.11,6.6,0,1,71.6,1
STU0917,17,Female,6.99,96.9,57.5,51.9,88.1,57.5,75.7,6.58,7.6,1,2,100.0,0
STU0918,22,Male,7.4,100.0,77.2,65.9,90.9,28.7,35.4,7.63,6.0,3,2,82.6,0
STU0919,23,Male,8.14,56.1,90.9,77.6,64.9,73.9,69.2,7.57,7.2,0,1,72.5,0
STU0920,19,Male,8.54,64.7,85.3,84.3,87.8,100.0,68.9,7.82,8.0,1,0,80.1,0
STU0921,24,Female,6.37,74.4,37.1,83.0,74.4,73.8,51.5,4.92,8.6,1,2,62.0,0
STU0922,21,Female,5.21,65.5,100.0,24.4,69.2,76.6,58.1,6.07,8.3,0,3,96.0,0
STU0923,25,Male,6.3,84.6,79.7,62.8,84.3,75.9,84.1,6.02,6.7,0,1,62.0,0
STU0924,21,Male,7.11,68.5,62.6,58.4,69.3,72.5,75.5,7.22,6.8,0,2,30.8,0
STU0925,25,Male,5.64,100.0,77.5,44.9,100.0,82.7,73.5,5.64,10.0,1,4,62.2,0
STU0926,20,Female,5.65,93.5,77.8,44.7,42.1,72.5,76.6,4.9,8.6,0,2,50.7,0
STU0927,25,Female,7.21,80.8,64.3,55.8,58.7,59.1,73.4,6.33,5.4,0,2,64.4,0
STU0928,21,Male,6.74,91.4,78.2,77.5,65.7,49.9,90.6,6.04,7.2,0,2,64.8,0
STU0929,25,Male,6.84,92.4,65.3,70.0,75.9,60.3,73.9,6.33,6.4,0,2,93.9,0
STU0930,19,Male,5.89,70.7,68.5,53.2,90.8,71.0,50.1,6.15,6.8,0,3,83.9,0
STU0931,20,Female,6.52,67.4,64.0,72.2,67.6,59.0,96.5,5.96,4.9,1,2,75.3,0
STU0932,25,Female,5.69,79.0,52.1,36.1,42.4,71.0,77.6,6.91,6.3,2,1,69.9,1
STU0933,22,Male,7.87,89.2,77.3,57.5,83.2,73.3,63.2,8.59,10.0,1,2,48.8,0
STU0934,18,Male,8.04,79.8,84.4,50.6,81.6,80.8,53.2,8.61,8.0,0,2,26.4,0
STU0935,23,Male,4.58,57.5,83.2,34.2,33.0,89.4,77.9,4.5,2.8,1,1,72.3,0
STU0936,18,Female,5.68,67.6,88.1,52.7,67.9,66.5,70.2,6.74,9.1,0,2,85.9,0
STU0937,18,Male,5.0,77.0,80.2,46.0,39.4,40.2,95.6,4.85,8.9,1,0,67.8,0
STU0938,17,Female,6.02,77.0,66.5,55.7,56.0,58.4,66.8,6.0,6.4,0,4,59.3,0
STU0939,19,Female,6.7,100.0,88.4,46.2,51.7,65.8,59.4,6.82,8.2,0,3,79.3,0
STU0940,22,Male,5.06,60.0,53.3,53.6,82.6,30.1,85.4,5.55,5.5,0,2,68.3,1
STU0941,24,Male,5.69,84.6,60.6,53.6,70.1,91.4,85.9,6.14,6.2,0,5,100.0,0
STU0942,25,Male,5.6,97.4,59.6,57.7,44.9,67.7,74.5,5.27,9.5,1,4,94.7,0
STU0943,23,Female,7.05,100.0,92.3,44.5,83.8,72.2,82.1,6.68,6.5,1,2,89.2,0
STU0944,20,Female,6.88,72.7,90.1,65.0,42.2,90.9,71.4,7.33,3.8,2,1,85.2,0
STU0945,22,Female,5.93,84.4,82.8,41.5,73.9,53.0,75.5,6.43,6.9,2,0,44.2,0
STU0946,21,Female,7.01,85.4,92.2,59.1,53.3,75.9,89.5,6.73,6.9,0,0,83.3,0
STU0947,24,Male,6.14,80.5,60.9,60.6,61.4,62.9,81.4,5.03,9.0,0,2,77.5,0
STU0948,17,Female,6.47,76.7,80.6,59.1,77.1,61.5,69.5,6.32,7.0,1,0,82.1,0
STU0949,17,Female,8.81,83.7,73.0,70.8,77.4,50.3,92.3,9.25,6.3,1,4,79.9,0
STU0950,22,Male,8.41,45.1,88.6,75.8,92.1,96.6,36.5,9.67,8.8,1,1,79.1,0
STU0951,18,Other,5.24,86.9,73.2,31.8,66.5,57.9,100.0,4.4,7.2,1,2,100.0,0
STU0952,21,Female,7.8,79.6,68.8,81.7,73.5,78.3,46.4,7.5,5.7,2,3,68.5,1
STU0953,17,Female,7.77,75.1,83.7,67.9,60.1,29.4,62.6,7.5,9.0,1,2,88.7,0
STU0954,23,Female,5.42,100.0,89.0,60.0,71.3,87.4,71.4,6.37,7.3,0,5,60.6,0
STU0955,17,Female,7.78,69.2,64.3,64.8,75.9,85.0,69.8,7.76,7.0,0,1,85.8,0
STU0956,20,Female,8.65,72.8,74.0,72.6,66.2,66.9,87.1,8.01,7.3,0,0,88.8,0
STU0957,25,Male,5.45,100.0,58.1,41.4,35.5,60.7,56.1,5.84,5.2,0,3,77.3,0
STU0958,17,Male,5.7,67.2,35.0,60.1,74.0,72.6,75.9,5.42,6.1,0,2,100.0,0
STU0959,20,Female,8.02,70.8,78.2,65.1,74.6,100.0,63.3,7.16,7.0,2,3,52.3,0
STU0960,22,Male,7.13,76.1,84.7,70.6,55.8,31.5,76.4,6.51,6.7,0,2,60.3,0
STU0961,22,Male,7.46,88.9,79.2,63.3,44.9,79.9,71.0,8.67,9.2,2,0,74.2,0
STU0962,24,Male,7.21,80.7,43.8,45.1,94.6,47.7,73.4,7.48,7.4,1,2,87.6,0
STU0963,17,Male,7.27,61.2,69.4,59.7,76.8,64.6,63.8,7.35,8.5,1,1,73.6,0
STU0964,23,Female,5.21,71.1,39.5,35.1,63.9,60.3,64.3,5.04,7.0,0,3,95.7,0
STU0965,17,Female,8.06,70.1,96.9,72.9,47.5,56.9,76.3,8.26,8.8,1,3,56.8,0
STU0966,23,Male,8.2,77.0,57.6,61.9,53.2,64.8,86.2,8.4,7.7,0,1,47.2,0
STU0967,19,Male,6.52,83.5,95.1,67.9,91.4,43.5,63.0,6.72,7.0,3,0,76.2,0
STU0968,24,Male,6.75,83.4,90.1,59.8,70.5,84.6,59.0,6.83,7.0,0,3,68.5,0
STU0969,19,Female,4.96,54.9,60.6,42.9,58.1,30.9,81.2,5.57,5.4,1,1,80.9,0
STU0970,17,Female,7.42,91.8,56.9,73.3,77.2,75.3,71.5,7.44,7.9,0,6,69.5,0
STU0971,24,Male,7.49,81.3,80.6,77.0,53.3,58.8,84.5,6.81,6.9,1,2,63.2,0
STU0972,19,Female,6.73,96.0,61.5,60.4,95.0,42.8,58.4,6.3,6.1,0,1,68.5,0
STU0973,18,Female,8.15,83.8,76.6,65.6,92.4,68.8,45.3,6.76,8.9,0,2,70.6,0
STU0974,17,Female,6.4,92.3,67.3,39.9,59.6,35.4,64.0,7.82,4.9,0,2,63.9,1
STU0975,19,Female,7.48,84.1,46.5,60.5,56.7,65.8,60.5,8.08,6.3,0,0,65.9,0
STU0976,18,Male,5.58,95.5,39.3,44.0,20.9,38.0,70.8,5.0,8.7,0,3,61.9,0
STU0977,18,Female,6.77,84.8,78.6,62.0,41.3,73.8,62.4,6.57,7.5,0,1,87.1,0
STU0978,22,Male,6.59,76.7,66.0,55.9,43.9,47.4,83.1,6.14,6.9,2,2,73.9,1
STU0979,17,Female,7.07,100.0,66.2,70.5,70.4,56.4,67.7,8.15,7.4,1,2,100.0,0
STU0980,18,Female,6.36,89.6,86.1,51.1,62.1,70.6,74.3,5.37,7.3,0,3,73.2,1
STU0981,22,Female,6.64,85.5,93.8,59.2,43.8,50.3,74.4,6.72,4.4,0,1,59.0,0
STU0982,19,Female,7.79,61.4,70.6,81.9,62.9,63.9,74.9,7.71,6.4,1,1,100.0,0
STU0983,20,Male,6.28,61.3,69.6,59.9,77.1,36.2,71.6,6.86,9.7,1,2,78.3,0
STU0984,17,Female,4.87,81.8,83.0,43.2,77.5,77.0,79.7,4.8,5.9,0,1,89.8,0
STU0985,24,Other,8.9,79.9,53.3,74.1,33.8,98.5,60.1,7.67,6.5,1,3,81.8,0
STU0986,23,Female,8.46,70.0,78.6,69.8,65.7,100.0,93.0,8.28,6.1,1,1,82.5,0
